index,height,upper_leg
95809,157,30.7
95811,151,35.1
95812,171.6,40.3
95813,152.5,36.5
95814,172.6,42.6
95816,181.8,46.4
95817,162,39.6
95818,165.9,40.8
95819,180.1,37.8
95821,162.3,39.5
95822,175.6,37.8
95823,149.4,37.9
95824,175.8,40.5
95825,152.5,30.8
95826,150.5,39.5
95827,176.8,40.1
95828,169.3,40.4
95829,171.9,41.4
95831,159.3,35.5
95833,166.2,38.5
95834,159.5,38.5
95835,157.3,37.1
95836,164.8,42
95838,167.8,38.4
95839,179.8,45.3
95840,129.8,28
95841,174,45
95843,169.5,37.5
95844,150.7,34
95846,171.7,39.5
95848,156.5,31.1
95849,163.2,37.5
95850,163.4,37.4
95851,165.5,41.2
95853,157.5,36.1
95854,185.7,45
95857,174.4,43.7
95858,176.5,44.7
95859,164.8,37.3
95860,162.4,37
95861,132.7,33.8
95862,157.6,36.4
95863,159.2,37.9
95864,156.6,35.2
95865,161.2,45.5
95866,160.7,38
95867,161.4,38.5
95868,177.9,42
95869,185.1,43
95870,168.7,45
95873,165.8,38.7
95874,160.4,42
95875,161.9,34.3
95877,164.8,39.8
95879,172.4,40.4
95880,166.1,37.9
95881,158.4,37.4
95882,185.5,49.9
95883,167.6,41.2
95886,164.9,39
95887,126.5,27.3
95888,139.8,32.6
95889,160.4,36.8
95891,175.2,40.4
95892,177.7,44.2
95895,160.4,39.6
95896,177.7,41.1
95898,161.6,40.5
95899,164.4,38
95900,180.7,44.3
95902,153.7,40.6
95903,173.2,42
95904,165.1,36.1
95906,160.6,38.1
95908,173.3,37.9
95910,170,39.9
95911,155.5,36.3
95912,182.2,45.6
95913,163.6,38.1
95914,160.5,32.8
95915,169.8,38.2
95917,163.8,37.8
95919,182.2,41.7
95920,129.6,28.6
95922,174.4,45
95923,146.7,35.1
95924,172.9,38.5
95926,157.6,38.3
95927,160.5,36.8
95928,160.6,37.2
95929,146.5,34.7
95931,143.5,32
95933,174.1,44.4
95934,156.1,38
95935,165.1,39
95936,165.1,37.6
95937,134.6,33
95939,159.8,35
95943,124.9,30.2
95944,172.6,39
95945,154,35.7
95948,170.8,41
95950,181.5,43.9
95951,169.7,43
95952,172.5,40.2
95953,165.6,41.6
95955,164,36.5
95956,184.1,45.6
95958,164.8,40.5
95959,168,41.1
95960,165.3,40
95962,179.1,41.1
95963,122,26
95964,162.7,34.9
95966,178.9,39.4
95967,109.5,24.8
95968,157.5,35.9
95969,186.9,43
95971,152.6,30.9
95973,154.5,37.6
95975,148.1,36.2
95976,167.9,34.2
95977,178.4,46.8
95979,174.5,44.4
95980,121.4,28.2
95983,156.8,39.9
95984,126.7,29.1
95985,176.9,39.5
95986,165.6,39
95988,171.1,38.3
95989,164.2,38.3
95990,167.5,38.5
95991,174.4,44
95992,158.2,34.8
95993,160.1,37.4
95994,158.4,37
95996,166,38.8
95997,156.5,36.2
95998,161.9,36.9
95999,190.7,51.2
96000,181.7,45.2
96001,171.9,38.5
96003,152.6,33
96004,186,46
96005,172.4,41
96008,178.8,44.6
96010,174.1,44.6
96011,162.6,37.6
96012,193.9,55
96013,160.2,39.6
96014,162,36.2
96016,173.9,40.7
96017,159,36.7
96018,149.4,38
96019,157,34.3
96020,142.9,33.6
96022,165.2,38.5
96023,155.2,30.7
96025,186.5,47
96026,129,27.6
96027,156.3,34.9
96028,135.3,34.4
96029,165.2,38.8
96030,183.2,43.1
96031,170.9,44.5
96032,154.5,38.8
96033,159.8,35.9
96034,178.9,39.2
96035,157,35.3
96036,166.6,41
96037,173.4,36.3
96038,159.4,35
96040,137.1,35.2
96041,173,39
96043,124.6,28
96044,163.6,39.4
96047,133.9,30.3
96048,160.7,39
96049,165.1,35.7
96050,164.8,38.1
96051,158.1,40
96052,152,39
96055,147.8,35.3
96056,176.9,41.1
96057,140.4,32
96058,130.3,31.5
96061,166.7,37.1
96063,161.6,39.2
96064,174.4,41.2
96065,153.3,34.9
96066,169,39.4
96068,167,40.3
96070,167.4,38.1
96074,171.4,41.5
96077,172.7,38.5
96078,174.1,41.1
96079,156.1,34.8
96081,137.7,29.4
96082,189.3,45.9
96083,154.8,40.4
96084,170.2,35.2
96085,179.4,42.3
96086,172.9,38.5
96087,168,37.3
96088,173.1,43
96089,174.3,43
96090,171.4,41.5
96091,152.6,36.6
96092,171.9,42.1
96093,156.8,36.6
96094,170.4,42.1
96096,180,41.4
96097,179.6,46
96099,158.4,33.2
96100,168.3,39.2
96103,159.2,38
96104,164.2,39.2
96106,136.5,32
96108,161.6,38.1
96109,132.5,31.2
96111,150.9,38.7
96112,167.7,34.3
96116,161.7,37.3
96117,163.4,41
96119,180.1,42.3
96120,172.3,41.6
96121,161.2,38.4
96122,139.7,28.4
96123,155.1,34.7
96124,156.5,32
96125,165.9,36
96127,180.5,46
96128,185.8,44.5
96130,170.6,42.4
96132,185.1,46.4
96133,185.2,49.8
96134,154.7,36.2
96135,154.7,37.5
96136,161.9,38.5
96137,159.8,36.5
96138,172.6,37.3
96139,162.9,40.1
96140,161.8,36.4
96141,157.4,35.4
96143,169.9,41.5
96145,169,46.4
96147,184.2,44.9
96149,153.6,32.3
96150,174.5,42.5
96151,172.3,40.7
96152,161.9,36.4
96153,134.2,30.5
96156,172,38.7
96157,140.5,34.8
96158,178.7,45.5
96159,145.7,34
96160,163.6,38.5
96161,143.3,27.6
96162,163,41.6
96163,145.6,32.4
96164,151.3,35.7
96165,149.2,35.7
96166,142.5,32.8
96168,157.5,39.5
96169,156.5,33.7
96170,161.8,35.2
96171,153.5,35
96172,159.8,38
96174,128.7,29.3
96175,170.7,42
96177,160,38.3
96178,179.1,43.3
96179,178.4,41.9
96181,167,35.6
96184,164.6,38
96185,149.1,32.5
96186,176,44
96187,144.9,34
96188,157.4,41
96189,192.3,48.9
96190,161.7,38.6
96191,152,33
96192,149.1,39
96193,143.4,34.4
96195,174.3,39.5
96196,163.2,38
96197,166.3,41.9
96198,161.5,38.3
96202,144.7,36.7
96205,178.3,43
96206,134.9,34.1
96210,174.8,41.1
96213,160.6,40.4
96214,160.9,38.9
96216,168.2,43.7
96217,172.3,42.8
96219,158.7,34.5
96220,179.5,43
96221,184.9,45
96222,161.4,37.5
96223,171.9,40
96224,166.5,38
96226,175.3,43.6
96229,147,33.7
96230,170.9,44.8
96233,172.5,43.6
96234,176.2,46
96235,180.3,41
96236,156,36.1
96237,160.8,36.8
96238,177,45.6
96239,154.1,37
96240,157.4,34.7
96241,161,38.4
96242,169.3,40.5
96243,160.6,38.2
96244,151.6,36.1
96245,155.6,36.5
96246,160.3,35.7
96247,153.5,37.1
96249,155.6,31.5
96250,172.6,43.4
96252,151.2,35.9
96253,176.7,40.3
96257,155.1,34.7
96260,169.1,41.2
96261,157.1,34.7
96263,144.8,37.5
96265,166.7,39.3
96266,151.2,30.7
96269,148.9,31.5
96270,180,47
96271,159.3,38.6
96272,173.8,39.3
96273,158.2,38.5
96275,163.1,37.4
96276,180,40.2
96279,156.2,32
96280,159.1,39.3
96282,173.8,40
96283,182.1,42.6
96284,179.4,40.7
96285,167.9,40.7
96286,154.5,36.5
96287,154.6,36.9
96288,178.8,40.8
96289,170.1,44
96290,159.3,40
96293,165.1,38.1
96294,173.2,41.3
96295,171,39.5
96296,154.5,33.5
96297,166.8,43
96298,178.4,43.6
96299,172.2,39.7
96301,195.5,50.7
96302,169.9,42.5
96304,163.1,37.2
96305,140.2,33
96306,156.8,42.5
96308,165.2,40
96309,154.6,35.1
96310,154,34.3
96311,170.9,40.5
96312,154.9,34.8
96313,155.1,36.5
96315,162.2,38.4
96317,176,39.4
96319,161.2,34
96320,170,39
96321,168.4,40.5
96322,147.5,31.5
96323,168.7,39.1
96325,148.2,34
96326,175.9,46.7
96327,139.2,32.3
96329,166.1,41.1
96330,183.6,43
96332,179,48
96333,151.3,30.5
96334,142,35.8
96335,178.9,41.4
96337,178.1,45.1
96339,163.4,38.4
96340,171.6,39
96342,160.5,35.8
96343,137.4,31.7
96344,156.2,35.4
96345,172.3,40.9
96346,159.7,39.4
96347,164.6,42.5
96348,187.7,48
96349,171,42
96350,170,41
96351,173.4,44.5
96352,172.6,43.8
96355,149.5,35.2
96357,174.6,43.2
96358,151.1,34
96360,156.2,35
96361,168,41.7
96362,159.9,36.2
96363,136.8,32.6
96365,165.6,42.1
96366,154.2,31.6
96367,183.4,40.5
96368,157.9,35.5
96369,172,44.8
96370,164.9,39
96371,161.5,36.8
96372,180.9,41.2
96373,177.6,44.9
96374,163.5,36.4
96376,151.7,38
96377,154.3,32
96379,175.8,45.3
96380,176,43
96382,169,41.6
96383,154.9,37.1
96385,159.9,33.5
96389,152.4,33
96390,185.8,41.2
96391,173.8,43.6
96392,164.1,37.5
96393,177.7,42
96396,184.7,44
96397,144.4,32.8
96398,190.2,45.9
96399,166.2,40
96400,171.9,41
96401,165.1,40.7
96402,180.2,46.1
96403,168.6,41.7
96404,153.1,37.9
96405,147.9,32.2
96406,162.1,33.2
96408,142.7,36
96410,163.5,40.7
96411,167.8,39
96412,150.6,36.1
96413,179.8,44.1
96415,176.4,42.5
96416,172.4,40.6
96417,156.1,36.1
96418,162.9,39.2
96419,161.2,39.5
96420,178.7,41.5
96421,157.4,40.3
96422,151.4,34.4
96425,172.5,42
96428,162.4,43
96430,125.5,28.1
96431,172.3,42.3
96432,160.7,38.7
96433,160.7,37.5
96435,143.1,34
96436,179.2,40.5
96439,174.4,42.8
96441,158.4,41
96442,181.9,44.9
96443,165.3,36.2
96445,167.8,38.8
96446,162.4,39.2
96448,164.2,39.5
96449,150,30.9
96450,160.6,35.2
96452,159.5,38.1
96453,150.8,35.8
96455,185.7,42.4
96456,154.9,35.2
96457,181.6,44.4
96462,164.4,37.8
96463,176.9,44.2
96465,160.3,36.1
96466,170.6,40
96467,155.9,35.7
96468,154.3,36.7
96469,152.7,37.6
96470,166,37.8
96471,197.7,44
96473,161.1,37.7
96474,156.1,34
96475,180.3,40.2
96477,176.6,38.7
96478,168.6,41.6
96479,164.4,37.6
96480,161,41.4
96481,185.9,43.2
96482,149.1,36.8
96483,169,43
96484,174.9,40.3
96485,154.8,36.2
96486,174.9,37.5
96487,186.2,44.2
96488,164.5,38.7
96489,150.4,31
96490,157,35
96491,154.8,34.1
96493,135.7,30.5
96497,168,42.5
96498,143.8,34
96500,163.9,41.7
96501,171.1,33.1
96502,158.9,35.9
96503,153.6,33
96504,165.3,40.5
96505,168,34.4
96507,150.1,34.5
96508,158.6,36.4
96509,185.2,44.8
96510,160,38.5
96511,177.4,46.4
96512,174.7,44
96513,180.9,42.5
96514,159.1,36.2
96515,167.3,42.1
96516,160.5,40.5
96517,168,39
96518,152.9,35.5
96519,154,38.8
96521,172.1,40.7
96522,163.8,36.4
96523,166.8,41.1
96525,172.2,40
96529,165.8,37
96530,130.7,29.6
96532,161.8,36.4
96533,174.7,43.4
96534,159.2,34.2
96536,130,30.6
96537,151.9,35.6
96538,154.8,35.1
96539,139.1,32.3
96540,160.8,37.5
96542,168.6,39.2
96543,159.6,39
96544,170.1,41.8
96545,165.4,40.3
96546,176.6,43
96547,162.3,37
96548,171.5,41.3
96550,175,44.1
96551,163,38.5
96552,171.1,43.1
96553,177.2,41.7
96554,192.5,50.6
96555,184.8,42.9
96557,182.8,47
96558,167.5,39.2
96559,160.7,40.5
96560,173.3,42
96561,184.9,41.4
96562,136.7,34
96563,154.5,33.3
96565,168.8,37.7
96566,183.7,44
96568,168.8,39.2
96569,166.3,39.9
96570,139.7,35.2
96571,161.4,33.4
96572,143.5,33
96573,165.8,39.2
96574,155.3,37.5
96576,170.1,39
96577,123.5,30
96578,169.1,38
96579,144.8,34.5
96580,178,42.6
96581,139.3,31.5
96582,174.4,44.2
96584,158.2,41.8
96585,172.6,42.2
96586,161.8,32.5
96587,175.8,46.7
96588,157.5,37.1
96589,156.1,35.8
96590,153.6,35.2
96592,170.4,41.7
96593,177.4,40.6
96594,180.3,48
96595,151.4,33.6
96596,170.2,40.9
96598,158.6,37.4
96599,167.7,36.5
96600,155.8,42.6
96602,168.4,39.6
96603,179.3,39.2
96606,164.1,40
96607,184.8,44.4
96608,172.4,41.5
96609,160.8,42.5
96610,157.4,39
96611,154.4,41.1
96614,175.8,41
96615,166.8,37.9
96616,165.9,40
96618,166.6,40
96619,172.9,39
96622,159.6,40.4
96623,167.3,39
96624,169,39.6
96625,166.9,38.5
96626,179.5,39.5
96628,171,43.2
96629,173.4,44.2
96630,175.6,42.4
96631,177.5,40.4
96633,171.8,42.5
96634,161.3,38.7
96636,164.2,37.5
96637,186.5,44.9
96638,175.3,44.7
96639,159.9,35.5
96641,190.5,48.6
96642,159.6,40.2
96644,163,41.5
96646,165.9,39.6
96647,165,40.2
96649,181.9,43.8
96651,163.9,40.5
96652,173.4,36.8
96653,169,38.5
96654,166.3,38.3
96655,184.8,44.5
96656,157.6,35.2
96658,175,42
96659,174.8,40.9
96660,167,40.5
96661,164.9,41
96663,163.4,38.2
96666,167.7,41.6
96667,165.2,38
96669,159.7,36.9
96670,152.6,37.6
96671,162.8,35.5
96672,173,40.2
96674,180.4,46.5
96675,168.1,42.1
96677,165.3,39.8
96679,163.6,39
96681,167.7,37.4
96682,146.1,33.9
96685,162.8,41
96687,156.7,35.7
96688,179,43
96689,155.9,40.1
96692,174.1,38.4
96693,153.8,36
96694,181,46.5
96696,179.8,44.3
96697,180.5,43.6
96698,173.6,41
96699,156.3,35
96700,172.4,41.5
96701,166.4,37
96704,160.6,38.4
96705,166,43
96706,174.2,41.2
96708,162.4,39.6
96711,160.7,34.2
96712,156.5,34
96715,168.6,47.7
96718,159.9,36.5
96719,169.7,43
96720,167.6,37.5
96721,167,39.2
96723,163.2,37.8
96724,129.6,27.8
96725,156.4,37.6
96727,157.8,39.3
96729,115.9,26.5
96730,151.5,34.7
96731,169.8,41.2
96732,180.7,40.2
96734,154.7,34.5
96736,168.1,43.7
96737,160.3,35.1
96739,174.4,38.2
96740,176.2,40.2
96741,158.2,39.6
96743,185.2,45.2
96744,167.1,37.6
96745,160.9,39.2
96746,188.7,47.7
96748,150.3,34.3
96749,134.2,32.5
96750,146.1,31.4
96751,160.2,40
96753,176.4,41.6
96754,148.7,35.5
96756,163.2,38
96758,178.9,40
96759,166.4,35.4
96760,178.3,44.6
96762,135.5,32.2
96763,174.7,41.5
96764,161.8,39.5
96765,160.5,38.5
96766,161.4,39.6
96768,174.7,43
96770,158.3,37
96771,158.7,33.2
96774,153.9,37.2
96775,159.8,36.3
96776,163.2,39
96777,185,40.5
96778,182,46.8
96780,184,43.7
96783,158.5,39.1
96784,160.1,35.2
96787,163.1,38.8
96788,164.4,44.2
96789,151.1,35.5
96792,164.5,37.7
96793,175.1,39.8
96794,128,29.6
96795,186.2,45.8
96797,131,28.5
96798,180.4,47.4
96799,174.2,40.7
96800,171.5,40.3
96804,174.6,43.8
96805,163.3,36.7
96806,171.9,42.5
96809,176.2,41
96810,153.1,36.4
96811,159.6,38.8
96812,157.5,32.8
96813,178.2,43.5
96815,178.1,41.8
96816,164,38.7
96817,156,38.3
96818,183,44.3
96820,187,43.2
96821,178.7,43
96822,170.4,40.4
96823,173.5,41.5
96826,176.8,42.5
96828,148.7,35
96829,165.3,35.5
96830,181.2,43.4
96833,172.3,40.5
96834,171.1,39
96835,168.1,39.3
96836,164.4,35.8
96837,128.4,29.1
96838,163,40.3
96839,171.6,42.4
96840,173.6,41.1
96841,173.3,42.4
96842,161.1,37.1
96843,168.7,41.8
96844,176.7,37.5
96847,161,42.9
96849,154.8,38.2
96850,172.7,43.7
96851,151.2,35.1
96852,169.2,40
96854,162.2,41
96855,158,33.5
96858,148.2,35
96859,167.5,39.1
96860,163.3,42
96862,171.3,39.3
96863,183.2,45
96865,172.5,44.2
96866,165.7,40.6
96868,162.1,39.6
96869,179.9,40
96871,172.5,41.9
96874,161.8,38.2
96875,164.6,36.7
96876,166.2,37
96877,168.5,43.1
96878,179.4,44.3
96881,165.9,39
96882,146.7,32.4
96884,160.3,36.2
96885,168.2,45.9
96887,152.5,32.3
96890,175.9,43.5
96891,179.2,44.9
96892,149.3,33.1
96893,170.7,42.2
96894,176.2,44.3
96895,159.5,37.4
96896,157.4,36.3
96897,171.2,45
96898,169.3,39.5
96899,179.6,44
96901,156.5,35.2
96902,169.8,38.8
96903,170.3,39.3
96904,130.7,29.7
96906,172.3,42.8
96907,171.6,34.8
96908,151.5,34.7
96910,145.2,33.7
96912,191.8,49
96913,149.8,33.2
96915,191.9,49
96916,155.1,37.3
96919,135.5,31.4
96921,177.9,44
96922,178.3,42.6
96924,176.6,43
96925,170.4,39
96926,185.6,46.6
96927,176.4,41.8
96928,159,35.1
96930,173.2,40.4
96931,135.9,31.8
96933,167.8,37.8
96934,160.6,39.9
96935,165.1,37.5
96937,167.7,42.7
96938,156.6,33.9
96939,158,36.8
96940,159.2,38
96941,155.4,39.2
96942,158.5,39.5
96944,160.2,35.4
96945,173.9,43.5
96946,159.6,35.8
96948,176.8,49.2
96951,165.1,42.9
96952,153.5,37
96953,173.3,38.1
96954,160.3,36
96956,173.2,36.4
96957,130.2,30
96958,163.5,42.9
96959,174,42.5
96960,169.7,39
96961,173.8,45.1
96962,156.8,35.9
96964,167.9,42.9
96965,164.5,35
96966,160.8,37.9
96967,157.7,36.1
96968,167.4,37.5
96969,164.9,39.2
96970,153.2,36.6
96971,171,41.5
96972,168.7,42.9
96975,154.5,38.9
96976,172.2,38
96978,180.5,45.9
96979,157.1,32.9
96980,171,45
96981,178.4,46.5
96983,166.4,39
96984,170.1,42.9
96985,153.4,36.5
96989,159.9,39.1
96990,175.5,43
96992,161.5,43.3
96993,182.6,45.5
96994,177.6,43.7
96996,161.3,44.3
96997,136.4,31.9
96998,157.7,39.1
97000,181.5,44.3
97001,141,34.3
97003,181.6,43.2
97004,155.9,38
97008,160.3,40.8
97009,167.9,42.3
97011,157.7,37.6
97012,164.4,40.7
97013,162.6,38.7
97015,156.8,32.6
97017,155.6,31.3
97018,165.6,41.3
97019,164.5,37.9
97021,184.4,46.2
97022,158.8,34.4
97023,155.7,34.9
97024,171.4,37.9
97025,161.6,38
97027,154.4,34.5
97028,182.2,44
97029,168.7,43.4
97030,160.6,39.4
97031,169.6,41.2
97032,182.3,43
97033,153,38.4
97034,162,39.9
97035,164.1,41.8
97036,177.1,41.6
97037,177.6,42
97038,163.8,37.3
97039,166.2,39.8
97040,157,40.4
97041,160.9,42.5
97042,170.2,38.6
97043,160.9,38
97044,155,38
97045,127.8,28
97046,189.1,47
97048,159,45.2
97049,176.9,42.4
97050,162,39
97051,164.4,38.5
97054,180.5,44.3
97055,175.1,41.2
97056,162.5,33.5
97057,160.2,38.1
97058,150.7,33.4
97059,184.8,50.6
97060,170.2,45
97063,171.3,39.9
97064,165.1,42.8
97065,186.8,47
97067,168.1,39.6
97069,158,44.3
97070,168.7,42
97071,153,36.8
97075,162.4,42.1
97076,184.3,39.5
97077,163.9,39.4
97078,167.1,39.6
97088,184.4,39.2
97090,149.8,37
97091,139,33.4
97092,157.3,39.8
97093,174.8,45.5
97094,154.6,34
97095,161.3,36
97096,160.6,31.9
97097,167.7,37.4
97098,172.9,44.4
97099,155.1,37.4
97100,171,41.3
97102,157.1,36.3
97103,171.9,40
97104,169.5,41.5
97105,182.7,45.3
97106,160.3,39
97107,183.9,47
97108,164.9,44
97110,132.7,32.4
97111,182.2,44
97112,160.2,36.5
97114,175.7,44.7
97115,168,35.3
97116,159.2,38.6
97117,151.1,30.5
97118,172.8,40.1
97121,170.5,37.9
97122,167.8,37.5
97123,161.4,33.6
97124,159.9,36.1
97127,178,46.3
97128,149.6,39
97129,165.5,39.1
97130,175.5,43.1
97131,167,41.3
97133,156.9,34.6
97135,176.2,44
97137,160.5,42
97138,172.5,41.5
97139,167.3,40.4
97142,156.4,36.2
97143,166.3,37
97144,184,43.5
97146,154.2,38.3
97147,152.2,36.1
97149,155.7,33.1
97150,173.4,44.1
97153,171.9,40.7
97155,180.6,38.7
97156,158.6,36
97157,176.2,44.5
97160,163.6,37.3
97163,155.5,39.8
97164,178,43
97165,168.8,38.5
97166,156.6,37
97167,157.2,37.2
97168,167.2,37.5
97169,163.1,37.5
97170,133.6,32.7
97171,155.2,35.5
97173,166.5,40
97174,150.7,34.4
97176,152.3,33.7
97177,164.3,38
97178,149.9,39.4
97180,156.9,34
97181,159.1,36.5
97182,176,43.3
97183,163,38
97184,166.3,42
97185,146.4,34
97186,182.1,41.7
97187,157.2,39.8
97189,177.7,40.7
97191,157,38.2
97192,153.9,34.9
97193,181.3,46.5
97194,162.9,33.5
97197,154.7,38.3
97198,157.4,35.4
97199,171.2,41.6
97200,179,45
97201,175,41.5
97204,155.7,36.5
97206,183.4,43.9
97208,182.4,45.5
97209,162.3,37.5
97210,176.7,39.7
97212,170.3,42
97215,151.8,33
97216,150.7,36.8
97217,161.7,39
97218,172.3,41.5
97219,142.4,35.5
97220,140.9,35.7
97222,156.3,36
97223,181.7,45.4
97224,155.4,37
97228,182.3,40.1
97230,140.1,35.8
97231,155.5,34.4
97232,178.8,40.6
97233,157.5,36.7
97234,161.1,31.4
97235,168.1,39.6
97236,171.2,40.8
97237,159.1,33.6
97238,125.7,29.1
97239,170.2,41.8
97240,171.7,43.7
97241,163.3,37.7
97242,173.9,38
97243,138.3,34.3
97244,165.7,39.5
97245,177.6,41.2
97247,179.1,39.7
97248,148.7,34
97249,162.4,39.4
97251,171.6,40.5
97252,155.3,33.8
97253,162.8,34.9
97255,170.9,38.4
97256,173.2,40.8
97257,152.4,34.5
97258,155.5,38.2
97259,161.4,39.4
97260,153.1,32.6
97261,184.1,44.6
97262,165.8,40.3
97264,153.5,30.2
97265,133.4,31.3
97266,180.2,44.8
97268,151.9,32.1
97270,156.3,36.5
97272,165.9,40
97275,172.6,41.4
97277,166,39.5
97278,153.1,36
97279,170,41.9
97280,167.9,41.6
97281,165.1,40.1
97282,156.1,39.2
97284,166.7,37.8
97287,163,36.4
97289,161.7,40
97290,149.4,37.2
97291,142.7,35
97292,173.8,46.1
97293,153,33.2
97297,151.5,35.4
97298,157.8,36
97299,183.1,42.7
97301,174.3,43.8
97302,140,31.4
97303,126.5,28.5
97304,161.1,36.5
97305,176.1,44
97306,161.8,38.5
97307,172,38.4
97308,169.5,37
97313,166.9,39
97314,151.5,40
97315,165.1,41.7
97316,163.2,38.5
97319,173.2,39.7
97321,164.1,39
97322,174.7,44.2
97323,149.3,34.8
97324,159.7,32.5
97325,157.9,36.4
97326,177.2,39.4
97327,169.7,38.4
97328,146.3,36.8
97329,164.1,37.9
97330,177.8,45.3
97332,156.2,34.7
97333,163.1,36.3
97334,156.3,31.5
97335,158.9,39
97336,152.7,34.6
97337,165,41.1
97338,170.7,41.9
97339,174.4,42.4
97340,143.2,33.8
97341,134.6,30.5
97343,160.6,36.8
97344,146.5,35.2
97345,163.8,40.9
97348,156.2,34.5
97349,155.7,35.3
97350,134.9,34.2
97351,156.6,40.2
97352,164.6,36.6
97353,170.7,41
97354,163.8,42.1
97356,151.1,36
97357,165.3,44.6
97358,163,40.6
97359,166.5,37
97360,172.1,45.8
97361,187.9,43.5
97362,183.9,42.4
97364,164.3,37.6
97365,154,36.5
97366,150.6,36.8
97367,168.4,41.5
97368,146,32.8
97370,154.1,33.7
97371,162,36
97372,165.9,39
97373,159.3,37
97374,169.5,41
97375,177.4,42.1
97377,165.5,40.6
97378,168.9,49.1
97379,166.9,39.5
97381,174.4,35.1
97382,177.8,44
97383,167.6,40.2
97384,185.5,45
97385,148.2,36.5
97386,182.1,41.1
97387,136.7,35.2
97389,181.7,51.4
97390,172.5,37.4
97391,154.6,35.4
97392,162.7,39.3
97394,182.6,43.8
97395,176.2,39.5
97396,166.4,40
97397,171.5,38
97398,167.5,38.9
97400,159.5,37
97401,148.6,34.8
97402,160.7,37.2
97403,170.2,36.9
97404,134.1,30.8
97407,162,41.4
97408,171.6,40.3
97409,173.1,40.2
97410,151.8,31.8
97411,154.4,37.2
97412,175.8,40.2
97413,140.3,31
97415,162.6,37.3
97416,131.7,31.2
97417,157.4,32.6
97418,157,35.7
97419,155.3,34.6
97422,160.3,36.5
97423,157.9,39
97424,161.9,38
97425,173.3,44
97427,138.1,33
97428,166.2,38.3
97429,172.4,41
97430,174.5,44
97431,157.2,35.2
97432,185.3,46.3
97436,173.6,42.1
97437,165.8,39
97438,143.2,32.3
97441,181.4,44.4
97443,166.8,40.2
97444,166.5,38.7
97445,178.6,40.5
97446,164.3,38
97448,152.1,37.1
97449,162.7,36.1
97450,165.1,45
97451,161.2,41.4
97452,155,32.8
97454,132.1,34
97455,154.9,31.9
97456,169.7,42.4
97458,171.1,39.3
97460,164.8,39.7
97463,161.5,36.8
97464,175.1,35
97465,183.2,40.6
97468,175,40.5
97469,156.3,41.6
97470,131,30.2
97471,154.5,37
97472,170.1,38.8
97473,166,38.1
97474,171.4,42.4
97475,154.4,36.9
97477,147.2,36.1
97478,159.6,33.7
97481,160,36
97482,160.7,37
97483,179,45.6
97484,183,44.5
97485,168.2,38.9
97486,156.4,41
97487,145.3,35.5
97488,163,38.2
97490,167.4,40.4
97492,179.3,40.6
97494,130.7,30.7
97495,162.2,34
97496,146.8,31.6
97497,178.2,46
97498,155.8,38.1
97501,163.8,39.8
97503,143.4,35.9
97504,144.7,31.3
97505,153.8,34.4
97506,170.9,39.2
97507,154.9,37.1
97509,160.7,37
97510,166.1,38
97512,172.4,42.5
97513,181.8,43
97516,160.1,37.7
97517,179,43
97518,169.2,37.8
97520,163.2,37.3
97521,178.4,40.6
97522,161.6,38.5
97523,160.6,40.1
97524,173.8,38.6
97525,159.5,38.3
97527,182.7,46.1
97530,153.6,37
97531,166.1,40.6
97532,176.4,42.1
97533,176.8,37.6
97535,156.7,35.1
97536,165.2,39
97538,154.1,35.7
97539,180.1,44.5
97544,174.7,41.9
97545,150.3,38
97548,151.9,34.2
97549,161.4,41.2
97550,163.5,36.5
97551,162.1,37.7
97554,175,38.4
97555,160.3,36
97557,156.9,34.4
97558,161.8,35
97560,173,39.8
97561,176.4,44.6
97562,131.1,30
97563,146.8,31.4
97564,180.2,43.9
97568,167.8,38
97569,182.8,45.6
97570,165.9,36.8
97571,175.8,39.4
97572,180.6,44
97573,158.8,35
97574,153.7,33.2
97575,169.6,42.2
97576,168,37.8
97577,147.3,32
97578,157.8,35.5
97580,167.1,38.6
97582,175.3,39.6
97583,128.6,29.5
97584,167.3,42.2
97585,168.4,42
97586,137.4,32.6
97587,135.8,32.5
97588,174.7,40.2
97589,153,37.5
97591,166.3,40.4
97592,175.4,39.7
97594,157.5,34.9
97595,179.1,42.9
97597,163.4,41.8
97598,158,37
97600,156.3,39
97602,173.8,44.2
97605,162.8,36.3
97606,152.3,34.5
97607,159.6,40.1
97608,172.2,39.5
97609,166.9,36.5
97610,176.5,42.6
97611,181.2,46
97617,176,46.4
97618,178.1,41
97619,171.7,40.5
97620,158.6,35
97621,163.6,41.1
97622,144.7,35.4
97623,157.9,36
97624,146.8,37.7
97625,165,41.6
97626,149.7,31.1
97627,175.9,35.2
97629,163.5,39.4
97630,166.6,37.4
97631,165.6,43
97632,152.7,40.4
97635,151.6,37.8
97638,176.5,43.8
97640,168.4,40
97641,161.9,37.5
97642,167,35.5
97643,164.1,38.7
97644,174,42.5
97646,137,33
97647,148.9,35.7
97648,164.8,42.9
97650,157,36.4
97651,144.6,36
97652,171.2,39
97656,188,41.4
97657,162.1,37.9
97659,161.1,38
97662,163.1,39.9
97666,166.9,42.8
97667,158.6,35.4
97669,164.1,41.4
97670,167,40.1
97671,145.9,31.6
97672,150.4,33.1
97674,143.9,34
97675,164.9,41
97676,160.8,37
97678,152.3,39.9
97683,155,36.7
97685,167.9,44
97686,134.4,33.5
